8,1957,赤組,4,暁 テル子,やさしい婦警さん
8,1957,赤組,4,淡谷 のり子,雨の東京
8,1957,赤組,1,朝丘 雪路,星はながれる
8,1957,赤組,5,江利 チエミ,ヤムミー・ヤムミー
8,1957,赤組,6,菊池 章子,私はそよ風
8,1957,赤組,2,大津 美子,東京は恋人
8,1957,赤組,6,池 真理子,黒と白のニンバ
8,1957,赤組,8,二葉 あき子,夜霧降る空の港
8,1957,赤組,2,鈴木 三重子,坊や船頭さん
8,1957,赤組,6,奈良 光枝,白樺の宿
8,1957,赤組,1,浜村 美智子,監獄ロック
8,1957,赤組,7,松島 詩子,星座仰いで
8,1957,赤組,2,中原 美紗緒,ジェルソミーナ
8,1957,赤組,6,渡辺 はま子,夜来香
8,1957,赤組,2,コロムビア・ローズ,どうせ拾った恋だもの
8,1957,赤組,2,雪村 いづみ,ビー・バップ・ア・ルーラ
8,1957,赤組,4,ペギー葉山,シャンテ・シャンテ
8,1957,赤組,1,島倉 千代子,逢いたいなァあの人に
8,1957,赤組,3,越路 吹雪,愛の涙
8,1957,赤組,4,宮城 まり子,納豆うりの唄
8,1957,赤組,2,美空 ひばり,長崎の蝶々さん
8,1957,白組,2,曾根 史郎,看板娘の花子さん
8,1957,白組,1,若山 彰,喜びも悲しみも幾歳月
8,1957,白組,1,三船 浩,男のブルース
8,1957,白組,5,笈田 敏夫,アレキサンダーズ・ラグタイム・バンド
8,1957,白組,1,白根 一男,面影いずこ
8,1957,白組,6,伊藤 久男,宵待草の唄
8,1957,白組,2,若原 一郎,丘にのぼりて
8,1957,白組,3,芦野 宏,メケ・メケ
8,1957,白組,3,小畑 実,高原の駅よさようなら
8,1957,白組,1,フランク永井,東京午前三時
8,1957,白組,2,三浦 洸一,あゝダムの町
8,1957,白組,7,林 伊佐緒,そっとこのまゝ
8,1957,白組,1,青木 光一,二代目船長さん
8,1957,白組,7,津村 謙,流転わらべ唄
8,1957,白組,2,小坂 一也,青春サイクリング
8,1957,白組,6,近江 俊郎,坊ちゃん青空を行く
8,1957,白組,4,高 英男,ブン
8,1957,白組,8,藤山 一郎,ブンガワン・ソロ
8,1957,白組,2,藤島 桓夫,お月さん今晩わ
8,1957,白組,1,ジェームス繁田,魅惑のワルツ
8,1957,白組,2,旗 照夫,80日間世界一周
8,1957,白組,3,春日 八郎,母の便り
8,1957,白組,5,灰田 勝彦,野球小僧
8,1957,白組,1,高田 浩吉,うかれ駕籠
8,1957,白組,2,三橋 美智也,りんご花咲く故郷へ
9,1958,赤組,4,荒井 恵子,橇は飛ぶよ
9,1958,赤組,2,松山 恵子,だから言ったじゃないの
9,1958,赤組,8,松島 詩子,喫茶室の片隅で
9,1958,赤組,3,雪村 いづみ,ヤキティ・ヤック
9,1958,赤組,1,築地 容子,青い月夜のランデブー
9,1958,赤組,1,藤本 二三代,夢みる乙女
9,1958,赤組,3,織井 茂子,夜が笑っている
9,1958,赤組,6,江利 チエミ,さのさ節
9,1958,赤組,1,神楽坂 浮子,三味線フラ
9,1958,赤組,4,越路 吹雪,マ・プティット・フォーリー
9,1958,赤組,3,大津 美子,銀座の蝶
9,1958,赤組,9,二葉 あき子,夜のプラットホーム
9,1958,赤組,2,藤沢 嵐子,ママ恋人が欲しいの
9,1958,赤組,7,渡辺 はま子,長崎のお蝶さん
9,1958,赤組,3,中原 美紗緒,河は呼んでる
9,1958,赤組,7,奈良 光枝,晴着のかげに
9,1958,赤組,1,石井 好子,ゴンドリエ
9,1958,赤組,3,コロムビア・ローズ,プリンセス・ワルツ
9,1958,赤組,5,ペギー葉山,年頃ですもの
9,1958,赤組,2,楠 トシエ,銀座かっぽれ
9,1958,赤組,5,淡谷 のり子,ばら色の人生
9,1958,赤組,1,水谷 良重,アレキサンダーズ・ラグタイム・バンド
9,1958,赤組,1,東郷 たまみ,アレキサンダーズ・ラグタイム・バンド
9,1958,赤組,1,沢 たまき,アレキサンダーズ・ラグタイム・バンド
9,1958,赤組,2,島倉 千代子,からたち日記
9,1958,赤組,5,宮城 まり子,ジャワの焼鳥売り
9,1958,赤組,3,美空 ひばり,白いランチで十四ノット
9,1958,白組,7,岡本 敦郎,若人スキーヤー
9,1958,白組,3,曾根 史郎,初めての出航
9,1958,白組,5,霧島 昇,白虎隊
9,1958,白組,3,小坂 一也,心にしみるブルース
9,1958,白組,2,三船 浩,夜霧の滑走路
9,1958,白組,1,神戸 一郎,銀座九丁目水の上
9,1958,白組,8,津村 謙,霧雨のけむる道
9,1958,白組,1,フランキー堺,男はよわい
9,1958,白組,1,三波 春夫,雪の渡り鳥
9,1958,白組,2,フランク永井,西銀座駅前
9,1958,白組,2,若山 彰,氷海越えて
9,1958,白組,8,林 伊佐緒,そっとこのまゝ
9,1958,白組,2,ジェームス繁田,ヴォラーレ
9,1958,白組,7,伊藤 久男,イヨマンテの夜
9,1958,白組,3,旗 照夫,碧い空
9,1958,白組,3,三浦 洸一,街燈
9,1958,白組,4,芦野 宏,風船売り
9,1958,白組,3,藤島 桓夫,凧タコあがれ
9,1958,白組,6,笈田 敏夫,オール・ザ・ウェイ
9,1958,白組,3,若原 一郎,おーい中村君
